Country Name,Country Code,Indicator Name,Indicator Code,values
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,36225416548
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1.00E+11
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,3046364804
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,5530178499
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,25597301191
Czechia,CZE,GDP (current US$),NY.GDP.MKTP.CD,2.49E+11
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,3.97E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2913466732
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,554770370.4
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,3.57E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,85555390139
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1.95E+11
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1.66E+13
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1.15E+13
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2.65E+13
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1.46E+12
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2.32E+13
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1.07E+11
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2.63E+11
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1.38E+13
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1.42E+12
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,30624720196
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,84269196626
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1.60E+13
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1.74E+12
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2.76E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,5581425327
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2.79E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,3188600927
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,392000000
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,16867326390
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2.87E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,17902544881
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,67298914624
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,11857030367
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1670671328
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1554133594
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,13097012134
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2.12E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1166514815
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,3055782146
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,73328365862
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,6051000000
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,4787636998
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,5.67E+13
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,3.62E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,24067750760
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,7.75E+11
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,61861145806
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,16403864618
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1.61E+11
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,3.06E+13
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,3.30E+13
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2.38E+12
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1.06E+12
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1.04E+12
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1.33E+12
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7491649456
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2.70E+12
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,3.87E+11
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,3.30E+11
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2.27E+11
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,26260850582
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,3.77E+11
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2.09E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,15730792876
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,43370860704
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,5.04E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1.79E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,92202979985
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,8271106235
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,24571753583
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,233859230.2
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1076548148
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1.73E+12
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1.38E+11
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,4.87E+12
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,18141641090
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,54901519156
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,3422754800
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,76686029772
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2060955556
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5.74E+12
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1.09E+12
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,4.18E+11
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,6692620692
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,94493871201
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,5.98E+12
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2.97E+13
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2556247292
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2.26E+13
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,53751411409
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,71000359760
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,34429023435
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,55190661340
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1.27E+11
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,7182444410
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,11252353421
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,13760033282
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,5404344163
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,3.54E+12
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1.26E+12
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,219430038.5
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2.93E+13
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,12683068114
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,17070867590
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,15404393365
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,67860515990
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1.42E+12
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,5506942238
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,13178094720
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1301000000
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,15017359042
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,7473550557
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,14735695931
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,9880675786
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,3.59E+11
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2.24E+13
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,13682018827
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,9896402284
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,12837307497
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4.22E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,13025239912
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,9.14E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,4.40E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,33111525237
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,130995566.3
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2.12E+11
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,5.35E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,91505851756
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1.94E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3.56E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,67294169200
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2.23E+11
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,3.47E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,288160980.2
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,24109780708
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,5.89E+11
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1.35E+12
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1.01E+11
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2.42E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,40225448341
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,16276600000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,10791457053
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,5.05E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,6135116253
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1.83E+11
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2.43E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1.66E+12
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,9637904553
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,3.53E+12
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,8.47E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,32333780383
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,23116701556
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,3.77E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1615478393
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4085114388
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,26020850000
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1655354304
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,8278212314
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,50640662859
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1.78E+12
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1.78E+12
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2.41E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,383717327.8
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,3996198867
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1.06E+11
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,54177882426
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,5.55E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,4666598024
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1259200447
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1784313927
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,21497782881
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1128749005
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,11239167898
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1.66E+13
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,4.08E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,7029300383
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,5.07E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,7764999999
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,40765428571
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5.51E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1566157200
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1.41E+12
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,488906838.6
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,3.53E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1.78E+12
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,24569079488
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,42686580021
Turkiye,TUR,GDP (current US$),NY.GDP.MKTP.CD,7.79E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,48015259.88
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,57003712892
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,32927025620
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1.31E+11
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2.33E+13
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,65344408987
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2.07E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,52870108215
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,884329629.6
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,3923000000
Viet Nam,VNM,GDP (current US$),NY.GDP.MKTP.CD,3.10E+11
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,914736985.4
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,8.67E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,878448433.4
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,7878759715
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,21606160663
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,4.05E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,26311507274
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,34156069918
