Country Name,Country Code,Indicator Name,Indicator Code,values
Canada,CAN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845
Central Europe and the Baltics,CEB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.87690353
Switzerland,CHE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.55084133
Channel Islands,CHI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Chile,CHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
China,CHN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.85031796
Cote d'Ivoire,CIV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.26627922
Cameroon,CMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.04800034
"Congo, Dem. Rep.",COD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,21.61199951
"Congo, Rep.",COG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.87800026
Colombia,COL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.55000019
Comoros,COM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.28600025
Cabo Verde,CPV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.11299992
Costa Rica,CRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.08245659
Caribbean small states,CSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Cuba,CUB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.96700001
Curacao,CUW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.27700043
Cayman Islands,CYM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Cyprus,CYP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.73620987
Czechia,CZE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.87690353
Germany,DEU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.0661726
Djibouti,DJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Dominica,DMA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.767000198
Denmark,DNK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.888381
Dominican Republic,DOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,19.59399986
Algeria,DZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.0510006
East Asia & Pacific (excluding high income),EAP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.3466239
Early-demographic dividend,EAR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.63411999
East Asia & Pacific,EAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.71678782
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.36044312
Europe & Central Asia,ECS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.09461784
Ecuador,ECU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.756010056
"Egypt, Arab Rep.",EGY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Euro area,EMU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.47586441
Eritrea,ERI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Spain,ESP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.178600311
Estonia,EST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.25197411
Ethiopia,ETH,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,23.56200027
European Union,EUU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.7206068
Fragile and conflict affected situations,FCS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Finland,FIN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.23112202
Fiji,FJI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.46399975
France,FRA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.875411034
Faroe Islands,FRO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Gabon,GAB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.35499954
United Kingdom,GBR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.23247051
Georgia,GEO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.46901035
Ghana,GHA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.16699982
Gibraltar,GIB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.618000031
Guinea,GIN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.50199986
"Gambia, The",GMB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.62199974
Guinea-Bissau,GNB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Equatorial Guinea,GNQ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Greece,GRC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.111895561
Grenada,GRD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.05900002
Greenland,GRL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Guatemala,GTM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,19.55177879
Guam,GUM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Guyana,GUY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
High income,HIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.85682678
Honduras,HND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Heavily indebted poor countries (HIPC),HPC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.10700035
Croatia,HRV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.7206068
Haiti,HTI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.10700035
Hungary,HUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.36329174
IBRD only,IBD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.46901035
IDA & IBRD total,IBT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.79731035
IDA total,IDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
IDA blend,IDB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.19449997
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.06781578
IDA only,IDX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.53223991
Isle of Man,IMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
India,IND,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.64700031
Not classified,INX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Ireland,IRL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.02367306
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Iraq,IRQ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Iceland,ISL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.40631294
Israel,ISR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.4275074
Italy,ITA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.437161922
Jamaica,JAM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.41790009
Jordan,JOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.720990181
Japan,JPN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.427923203
Kazakhstan,KAZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,24.0871315
Kenya,KEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,19.71117401
Cambodia,KHM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.73600006
Kiribati,KIR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.90967941
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,6.199419975
"Korea, Rep.",KOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.31000042
Kuwait,KWT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.70947075
Lao PDR,LAO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.76000023
Lebanon,LBN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Liberia,LBR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.36619997
Libya,LBY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
St. Lucia,LCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.46800041
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.03700018
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.43808508
Low income,LIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.62199974
Liechtenstein,LIE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Sri Lanka,LKA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,5.039000034
Lower middle income,LMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.81700039
Low & middle income,LMY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.35758495
Lesotho,LSO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.38799953
Late-demographic dividend,LTE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.02367306
Lithuania,LTU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.74449539
Luxembourg,LUX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.00318336
Latvia,LVA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.65317726
"Macao SAR, China",MAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.8669157
St. Martin (French part),MAF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Morocco,MAR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,23.75600052
Monaco,MCO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,5.873690128
Moldova,MDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.33657837
Madagascar,MDG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
Maldives,MDV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.03299999
Middle East & North Africa,MEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Mexico,MEX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Marshall Islands,MHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,22.87000084
Middle income,MIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.81700039
North Macedonia,MKD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Mali,MLI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.21821022
Malta,MLT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.65894127
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Montenegro,MNE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Mongolia,MNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.987043381
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Mozambique,MOZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,18.76000023
Mauritania,MRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.104820251
Mauritius,MUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.66645622
Malawi,MWI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.46299934
North America,NAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845
Namibia,NAM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,25.13500023
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Niger,NER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.95300007
Nigeria,NGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Nicaragua,NIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.01996231
Norway,NOR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.26693344
Nepal,NPL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.82202911
Nauru,NRU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.28818035
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.16927338
Oman,OMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Other small states,OSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.20133305
Pakistan,PAK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.816999912
Panama,PAN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.340000153
Peru,PER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.70947075
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.71899986
Palau,PLW,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Papua New Guinea,PNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Poland,POL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.16927338
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
Puerto Rico,PRI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Portugal,PRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.709188461
Paraguay,PRY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,23.63689995
West Bank and Gaza,PSE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.05468845
French Polynesia,PYF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Qatar,QAT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Romania,ROU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.14435482
Russian Federation,RUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Rwanda,RWA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.53223991
South Asia,SAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.22099972
Saudi Arabia,SAU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Sudan,SDN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Senegal,SEN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,21.52499962
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.06482029
Solomon Islands,SLB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Sierra Leone,SLE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,33.42000198
El Salvador,SLV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.96135902
San Marino,SMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.897803307
Somalia,SOM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Serbia,SRB,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.086689949
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
South Sudan,SSD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.20800018
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
Small states,SST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.20133305
Sao Tome and Principe,STP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.58399963
Suriname,SUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Slovak Republic,SVK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,9.352379799
Slovenia,SVN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.50174236
Sweden,SWE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.53193951
Eswatini,SWZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.3409996
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Seychelles,SYC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Turks and Caicos Islands,TCA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,12.56857014
Chad,TCD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.36017036
East Asia & Pacific (IDA & IBRD countries),TEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.3466239
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.76585865
Togo,TGO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,17.45299911
Thailand,THA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,11.87624741
Tajikistan,TJK,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,20.40312958
Turkmenistan,TKM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,29.08345032
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,16.10700035
Timor-Leste,TLS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,7.471000195
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Tonga,TON,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.11699963
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.22099972
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,15.51599979
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,10.02651978
Tunisia,TUN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Turkiye,TUR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.809844971
Tuvalu,TUV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,
Tanzania,TZA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,13.5369997
Uganda,UGA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,8.215000153
Ukraine,UKR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.25187588
Upper middle income,UMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,14.80343771
